Time (s),T_outer (C),T_inner (C),T_avg (C),Input Temperature (C)
0.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
150.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
300.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
450.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
600.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
750.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
900.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
1050.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
1200.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
1350.0,105.433084326926,105.433084326926,105.433084326926,105.433084326926
1500.0,105.43,111.81,106.04,112.06469570074324
1650.0,105.43,119.31,107.12,119.7184741068525
1800.0,105.44,128.56,108.66,129.18058387259026
1950.0,105.46,140.44,110.82,141.237189325293
2100.0,105.53,143.28,112.53,143.86906382876026
2250.0,105.68,152.78,114.49,153.69162749776802
2400.0,105.93,164.48,117.16,165.47091507949352
2550.0,106.3,172.93,119.77,173.972961321114
2700.0,106.79,180.52,122.4,181.60367692179
2850.0,107.42,185.88,124.9,186.91291795896348
3000.0,108.19,191.63,127.3,192.78268271467525
3150.0,109.1,200.84,130.07,202.094969470966
3300.0,110.15,201.53,132.28,202.53588340751799
3450.0,111.33,203.06,134.24,204.06033916536052
3600.0,112.61,203.49,136.07,204.351473982975
3750.0,114.0,200.34,137.36,201.092425098843
3900.0,115.47,203.67,138.97,204.60047126620125
4050.0,116.99,202.57,140.43,203.311957440756
4200.0,118.55,201.14,141.52,201.9480858669805
4350.0,120.12,204.36,143.04,205.230058789348
4500.0,121.7,203.53,144.35,204.2725583171725
4650.0,123.27,204.3,145.63,205.09290263948202
4800.0,124.82,205.35,147.0,206.10438449618903
4950.0,126.37,205.0,148.22,205.720296627206
5100.0,127.89,206.1,149.5,206.85239752013976
5250.0,129.4,206.46,150.75,207.1785722595485
5400.0,130.9,205.39,151.86,206.0138611314595
5550.0,132.37,202.14,152.62,202.6733044219
5700.0,133.83,204.18,153.67,204.86080109948352
5850.0,135.26,203.04,154.65,203.5862226360825
6000.0,136.67,200.72,155.34,201.24794085272453
6150.0,138.04,199.73,156.06,200.244327570437
6300.0,139.38,203.83,157.21,204.52552745481427
6450.0,140.68,204.4,158.37,204.976386783831
6600.0,141.94,203.4,159.23,203.95997889583376
6750.0,143.18,203.29,160.11,203.839377129169
6900.0,144.38,205.75,161.2,206.3881777106965
7050.0,145.57,205.53,162.22,206.0583555459595
7200.0,146.74,204.38,162.99,204.894532669712
7350.0,147.89,204.43,163.82,204.941331116708
7500.0,149.02,205.83,164.76,206.3919866130545
7650.0,150.14,206.14,165.69,206.659726920704
7800.0,151.24,205.51,166.49,205.986379578408
7950.0,152.32,204.18,167.15,204.613772124918
8100.0,153.38,201.89,167.64,202.25097784771876
8250.0,154.35,201.29,168.11,201.6914179199345
8400.0,155.3,202.72,168.77,203.21261592956475
8550.0,156.22,206.52,169.79,207.092095464609
8700.0,157.12,188.31,169.02,188.04576554722576
8850.0,158.0,175.16,167.47,174.853536386778
9000.0,158.85,167.11,166.05,166.85381309837575
9150.0,159.66,163.61,165.04,163.385000797129
9300.0,160.38,153.95,163.58,153.4557503293555
9450.0,161.0,144.34,161.77,143.741553233335
9600.0,161.5,135.18,159.79,134.50056201901324
9750.0,161.87,126.75,157.72,125.990929196336
9900.0,162.1,116.11,155.34,115.18877882956176
10050.0,162.19,109.37,152.96,108.52191863691499
10200.0,162.13,105.0,150.9,104.17669369989625
10350.0,161.92,101.16,148.99,100.339449100006
10500.0,161.55,101.19,147.49,100.51353506260526
10650.0,161.03,102.92,146.39,102.3723812282595
10800.0,160.38,103.92,145.53,103.32335910634725
10950.0,159.62,101.41,144.36,100.773840206247
11100.0,158.78,105.5,143.72,105.1023513747195
11250.0,157.9,106.99,143.21,106.5427825837555
11400.0,156.98,106.81,142.54,106.35016173720925
11550.0,156.04,106.25,141.81,105.779516738935
11700.0,155.1,102.92,140.79,102.34407183960175
11850.0,154.18,103.66,139.93,103.237882781545
12000.0,153.27,105.43,139.42,104.9948214024705
12150.0,152.36,104.6,138.71,104.148759540084
12300.0,151.46,107.2,138.28,106.87503721360424
12450.0,150.58,106.91,137.79,106.487864189905
12600.0,149.7,105.89,137.08,105.494610106979
12750.0,148.85,106.76,136.55,106.402644602819
12900.0,148.01,104.77,135.82,104.323447403066
13050.0,147.2,103.96,135.06,103.5447568500415
13200.0,146.4,104.59,134.44,104.24497661350499
13350.0,145.62,106.89,134.09,106.602510363216
13500.0,144.85,102.65,133.26,102.15144647995724
13650.0,144.09,101.29,132.36,100.86656328986399
13800.0,143.34,101.54,131.69,101.14580327188075
13950.0,142.6,101.76,131.09,101.387108904952
14100.0,141.87,103.01,130.62,102.69240404018049
14250.0,141.14,105.14,130.3,104.8892701806515
14400.0,140.41,106.86,130.11,106.59500724023975
14550.0,139.69,106.71,129.75,106.42691513282
14700.0,138.99,102.42,128.96,101.96955585822425
14850.0,138.31,102.15,128.22,101.838915799134
15000.0,137.65,103.73,127.84,103.44929828469824
15150.0,137.0,104.48,127.47,104.215006644066
15300.0,136.37,103.86,127.01,103.554548468601
15450.0,135.74,104.54,126.6,104.294637435618
15600.0,135.13,105.03,126.28,104.7422271612685
15750.0,134.52,103.53,125.75,103.204271261704
